trial1,,
Wavelength (nm),Abs,
684.0074463,0.02666009963,
682.9918823,0.02571556717,
682.012146,0.02800936811,
680.9958496,0.0277992487,
680.015625,0.0273041632,
678.9985962,0.02823566645,
678.0177612,0.02876633406,
677.0001221,0.02970186993,
675.9822998,0.02979983762,
675.0004883,0.03018485196,
673.9819946,0.03053929843,
672.9995728,0.03022667207,
672.0168457,0.03094637394,
670.9974365,0.03145019338,
670.0140991,0.03241237253,
668.9940796,0.03279047087,
668.0101318,0.03245195374,
666.9894409,0.03230327368,
666.0049438,0.03167325631,
664.9836426,0.0322178714,
663.9985962,0.03153219074,
663.0131836,0.03103692085,
661.9909058,0.03194083646,
661.0050049,0.03206854686,
659.9821777,0.03104982153,
658.9955444,0.03165253997,
658.008728,0.0317569077,
656.9849854,0.03200548142,
655.9974976,0.03293543682,
655.0097656,0.03234557807,
653.9851074,0.03307181597,
652.9967651,0.03260096163,
652.0081787,0.03197926283,
650.982605,0.03215391934,
649.9934082,0.03277743608,
649.0039673,0.03414271027,
648.0141602,0.03380822763,
646.9874268,0.03241373971,
645.9971313,0.03316708282,
645.0064697,0.03374826908,
644.015564,0.03395745158,
642.9876099,0.0344680883,
641.9960938,0.03365667909,
641.0043945,0.03429355845,
640.0123291,0.03488733619,
638.9831543,0.0344238393,
637.9906006,0.03428145871,
636.9976196,0.03481732309,
636.0044556,0.03486077115,
635.0110474,0.0355518721,
634.0172729,0.03564501181,
632.9864502,0.03603085876,
631.9921265,0.03635419533,
630.9975586,0.03666667268,
630.0026245,0.03477749974,
629.0075073,0.03525330499,
628.012085,0.03649922833,
627.0163574,0.03515309095,
625.9835205,0.03565220907,
624.9873047,0.03595864028,
623.9907227,0.03628977388,
622.9939575,0.03545518219,
621.9968872,0.0367112048,
620.9995117,0.03702532127,
620.0018921,0.03676315397,
619.0040283,0.0369521752,
618.0058594,0.0374015905,
617.0073853,0.03791061789,
616.008728,0.03799926862,
615.0097656,0.0386900939,
614.010498,0.03980050609,
613.0109863,0.03988920152,
612.0112305,0.03944908455,
611.0111084,0.04100874811,
610.0108032,0.04082110897,
609.0101929,0.04222512618,
608.0093384,0.04294451326,
607.0082397,0.04467503726,
606.0068359,0.04547555,
605.005188,0.04612918198,
604.0032959,0.04844401404,
603.0010986,0.05001238734,
601.9985962,0.05233475193,
600.9959106,0.05448036641,
599.9929199,0.05763643235,
598.989624,0.06123545393,
597.9862061,0.06534351408,
596.9824219,0.06957118958,
596.015625,0.07482408732,
595.0112305,0.08085505664,
594.0067139,0.08763663471,
593.0019531,0.09526634961,
591.9969482,0.1056033298,
590.9915771,0.1166498587,
589.9859619,0.1279292405,
589.017395,0.141004011,
588.0112915,0.1551170945,
587.0048828,0.1710926294,
585.9983521,0.1906356663,
584.9914551,0.208789438,
583.984375,0.2340195477,
583.0143433,0.2569495738,
582.0066528,0.2817610204,
580.9987793,0.309282124,
579.9907227,0.3403750956,
578.9822388,0.3739149868,
578.0109863,0.4074163139,
577.0021362,0.441711247,
575.992981,0.476547122,
574.9835815,0.5141328573,
574.0114136,0.5538491607,
573.0014648,0.5963104367,
571.991333,0.6352313757,
571.0183105,0.6718658209,
570.0077515,0.7167304754,
568.9967651,0.749199748,
567.9857178,0.7899131179,
567.0117798,0.8261979818,
566.0001831,0.861194551,
564.9882813,0.8973758221,
564.0136719,0.9252812862,
563.0013428,0.9528254867,
561.9887695,0.9816044569,
561.0134277,1.007562399,
560.0003052,1.033661485,
558.9869385,1.055057406,
558.0109253,1.072661996,
556.9971313,1.088120341,
555.9830933,1.105851769,
555.0063477,1.11983788,
553.9918213,1.135576844,
553.0146484,1.143527746,
551.9995728,1.152337551,
550.984375,1.159394026,
550.0064697,1.165736318,
548.9907837,1.176588297,
548.0124512,1.180615067,
546.9962158,1.186040759,
546.017395,1.187996387,
545.0007324,1.192780375,
543.9838867,1.19456625,
543.0043945,1.196136951,
541.9870605,1.197716236,
541.0071411,1.197619081,
